"time","timeDate","close","high","low","open","volumefrom","volumeto","volume"
1552608000000,"2019-03-14",12099985.18,12204971.11,11176050.17,11899500.63,0.2588,3027861.26,NaN
1552694400000,"2019-03-15",12500234.38,13050000.02,7867201.64,12099985.18,2.037,26496511.49,NaN
1552780800000,"2019-03-16",12400964.52,12599999.42,11600159.09,12500234.38,0.1549,1914158.83,NaN
1552867200000,"2019-03-17",11964942.72,12850001.93,11964942.72,12400964.52,0.2055,2564168.25,NaN
1552953600000,"2019-03-18",11900039.67,12555099.62,11900039.67,11964942.72,0.2151,2660884.41,NaN
1553040000000,"2019-03-19",12200006.75,12500000,11299998.6,11900039.67,0.2959,3584482.66,NaN
1553126400000,"2019-03-20",12365015.25,14597159.28,11899980.66,12200006.75,0.3574,4510840.67,NaN
1553212800000,"2019-03-21",12723000.07,12852700.6,12149998.06,12365015.25,0.2952,3723856.76,NaN
1553299200000,"2019-03-22",12500000,12961670.4,12250022.97,12723000.07,0.2984,3784677.55,NaN
1553385600000,"2019-03-23",12747070.09,13500000.21,11600000.21,12500000,0.5646,7107147.39,NaN
1553472000000,"2019-03-24",12550003.92,12799994.71,12316995.38,12747070.09,0.3801,4803901.39,NaN
1553558400000,"2019-03-25",13024987.42,13100000.05,12100148.03,12550003.92,0.5944,7643094,NaN
1553644800000,"2019-03-26",13312996.15,13393120.22,12271067.89,13024987.42,0.7884,10466797.08,NaN
1553731200000,"2019-03-27",13060980.79,13681997.99,12249999.71,13312996.15,0.5778,7555424.65,NaN
1553817600000,"2019-03-28",13682013.42,14092000,7956652.16,13060980.79,0.4555,6249198.86,NaN
1553904000000,"2019-03-29",13819650.52,14082279,13100995.37,13682013.42,0.4707,6456090.89,NaN
1553990400000,"2019-03-30",13706534.86,13819650.52,12276937.96,13819650.52,0.1691,2248496.75,NaN
1554076800000,"2019-03-31",13350043.14,13860100.31,12000100,13706534.86,0.2329,3141748.71,NaN
1554163200000,"2019-04-01",15751989.95,16151001.09,12816979.94,13350043.14,0.5076,7700863.82,NaN
1554249600000,"2019-04-02",16320000,18000023.23,15000150,15751989.95,0.4028,6576950.46,NaN
1554336000000,"2019-04-03",16900000.43,17499998.78,15500000,16320000,0.336,5677219.05,NaN
1554422400000,"2019-04-04",17714040.18,18316007.92,15401100.96,16900000.43,0.2472,4294315.44,NaN
1554508800000,"2019-04-05",17300985.41,18812466.39,17008068.2,17714040.18,0.1628,2925156.46,NaN
1554595200000,"2019-04-06",18864973.35,19249016.6,17300985.41,17300985.41,0.1731,3222240.64,NaN
1554681600000,"2019-04-07",18752100.77,19250002.65,17688868.88,18864973.35,0.138,2604486.42,NaN
1554768000000,"2019-04-08",19551004.66,21100002.19,18699994.83,18752100.77,0.524,10287234.55,NaN
1554854400000,"2019-04-09",21631286.34,21900000.22,11299945.76,19551004.66,0.3535,7129776.33,NaN
1554940800000,"2019-04-10",21695135.51,21950001.71,19949368.5,21631286.34,0.5003,10647660.52,NaN
1555027200000,"2019-04-11",22470008.16,22481150.12,20299997.05,21695135.51,0.2773,6080407.8,NaN
1555113600000,"2019-04-12",22308979.36,23951000.28,19555257.57,22470008.16,0.2458,5729086.26,NaN
1555200000000,"2019-04-13",23922000.17,24150004.37,17500000,22308979.36,0.2815,6499975.4,NaN
1555286400000,"2019-04-14",24009993.72,24531516.18,21901286.32,23922000.17,0.1102,2589187.97,NaN
1555372800000,"2019-04-15",25262030.41,25484998.64,22801996.15,24009993.72,0.368,9031739.53,NaN
1555459200000,"2019-04-16",25360990.07,26250508.6,22725496.44,25262030.41,0.2,5056256.88,NaN
1555545600000,"2019-04-17",26556000.03,26556000.03,23300000.87,25360990.07,0.2785,7011735.34,NaN
1555632000000,"2019-04-18",26800488.76,26800488.76,25100996.65,26556000.03,0.3209,8408189.9,NaN
1555718400000,"2019-04-19",26340050.05,26800488.76,11150012.27,26800488.76,0.1259,3277908.32,NaN
1555804800000,"2019-04-20",26460066.47,27399887.66,23700004,26340050.05,0.1636,4236400.6,NaN
1555891200000,"2019-04-21",26765003.27,27500004.71,24000050.53,26460066.47,0.1289,3429999.99,NaN
1555977600000,"2019-04-22",29650011.27,30499009.54,26099998.41,26765003.27,0.2974,8708226.54,NaN
1556064000000,"2019-04-23",30100000.1,30570000.59,10120023.48,29650011.27,0.2249,6674789.44,NaN
1556150400000,"2019-04-24",28341618.53,30880590.93,10000000,30100000.1,0.1477,4416826.67,NaN
1556236800000,"2019-04-25",31125982.41,31125982.41,27802027.32,28341618.53,0.2742,8099337.74,NaN
1556323200000,"2019-04-26",29354341.03,31299884.19,27450000.37,31125982.41,0.264,7713351.64,NaN
